harvest_id,farmer_id,product_id,planting_date,harvest_date,quantity_kg,quality_assessment,post_harvest_loss_pct,storage_method,season,loaded_at
HRV0001026,FMR000509,PRD0100,2024-10-20,2025-01-22,1484.03,C,22.94,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001027,FMR000509,PRD0100,2024-11-15,2025-02-19,953.5,B,23.01,Warehouse,2024-A,2025-12-06 15:51:42
HRV0001028,FMR000510,PRD0068,2024-03-16,2025-03-23,7455.26,A,6.89,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0001029,FMR000510,PRD0068,2024-02-24,2025-02-23,6962.89,A,15.19,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0001030,FMR000510,PRD0068,2023-12-25,2024-12-29,6508.21,C,26.42,Open Air,2023-B,2025-12-06 15:51:42
HRV0001031,FMR000511,PRD0079,2025-04-05,2025-05-30,664.3,C,17.07,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0001032,FMR000511,PRD0079,2025-09-22,2025-11-26,915.21,A,11.49,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001033,FMR000511,PRD0079,2025-05-20,2025-07-18,1112.71,B,27.15,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001034,FMR000512,PRD0066,2025-04-13,2025-07-08,4380.18,B,10.72,Open Air,2023-A,2025-12-06 15:51:42
HRV0001035,FMR000512,PRD0066,2025-06-05,2025-08-31,5780.57,B,19.35,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001036,FMR000513,PRD0099,2025-01-28,2025-05-16,268.51,C,9.5,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001037,FMR000513,PRD0099,2024-10-06,2025-01-21,395.25,B,14.96,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0001038,FMR000513,PRD0099,2024-10-28,2025-02-22,723.91,B,23.02,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001039,FMR000514,PRD0082,2025-03-10,2025-05-26,2817.21,B,27.36,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001040,FMR000515,PRD0062,2024-02-12,2025-01-12,646.06,C,6.12,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0001041,FMR000515,PRD0062,2024-11-13,2025-10-04,1058.09,C,7.54,Silo,2023-B,2025-12-06 15:51:42
HRV0001042,FMR000516,PRD0079,2024-09-26,2024-12-07,1538.76,A,25.64,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001043,FMR000516,PRD0079,2024-10-10,2024-12-20,2221.45,A,15.96,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0001044,FMR000517,PRD0058,2025-07-12,2025-11-06,1164.75,A,6.87,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001045,FMR000518,PRD0068,2024-04-07,2025-04-07,942.83,B,27.39,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001046,FMR000519,PRD0075,2022-07-07,2025-07-06,669.3,B,22.86,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001047,FMR000520,PRD0083,2025-03-15,2025-05-26,79581.97,C,9.94,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001048,FMR000520,PRD0083,2024-11-20,2025-02-04,24560.92,A,26.66,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001049,FMR000520,PRD0083,2025-08-27,2025-10-31,62129.58,C,12.57,Open Air,2024-A,2025-12-06 15:51:42
HRV0001050,FMR000521,PRD0064,2024-11-21,2025-03-07,33497.83,A,6.29,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0001051,FMR000522,PRD0072,2023-09-11,2025-09-13,373.13,C,7.42,Open Air,2023-B,2025-12-06 15:51:42
HRV0001052,FMR000522,PRD0072,2023-03-14,2025-03-15,1131.76,B,12.53,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001053,FMR000523,PRD0095,2024-11-02,2025-02-13,5206.08,B,17.27,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001054,FMR000524,PRD0095,2025-04-21,2025-07-31,1375.55,B,10.3,Silo,2024-A,2025-12-06 15:51:42
HRV0001055,FMR000524,PRD0095,2024-12-19,2025-03-29,593.42,A,24.47,Open Air,2023-A,2025-12-06 15:51:42
HRV0001056,FMR000524,PRD0095,2025-06-04,2025-09-02,1049.17,B,22.1,Silo,2024-A,2025-12-06 15:51:42
HRV0001057,FMR000525,PRD0075,2022-11-05,2025-11-02,1530.77,B,9.66,Warehouse,2024-A,2025-12-06 15:51:42
HRV0001058,FMR000525,PRD0075,2022-10-11,2025-10-19,1210.63,B,10.68,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001059,FMR000525,PRD0075,2022-11-05,2025-11-03,1462.42,A,21.23,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0001060,FMR000526,PRD0080,2024-12-07,2025-03-19,4680.71,A,28.59,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0001061,FMR000527,PRD0066,2024-12-10,2025-03-16,1869.51,A,17.02,Open Air,2023-A,2025-12-06 15:51:42
HRV0001062,FMR000528,PRD0095,2025-07-08,2025-10-09,1537.28,C,7.35,Warehouse,2024-A,2025-12-06 15:51:42
HRV0001063,FMR000528,PRD0095,2025-05-23,2025-09-02,2509.31,B,24.41,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0001064,FMR000528,PRD0095,2025-05-15,2025-08-15,1096.61,B,21.98,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001065,FMR000529,PRD0100,2025-06-20,2025-09-21,312.77,A,6.36,Silo,2024-A,2025-12-06 15:51:42
HRV0001066,FMR000529,PRD0100,2025-02-28,2025-06-11,718.61,B,13.38,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001067,FMR000530,PRD0083,2025-02-12,2025-04-27,53924.61,A,11.23,Silo,2024-A,2025-12-06 15:51:42
HRV0001068,FMR000530,PRD0083,2025-06-13,2025-08-23,27189.21,A,26.78,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0001069,FMR000530,PRD0083,2025-06-09,2025-08-14,30380.3,B,14.02,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001070,FMR000531,PRD0068,2024-09-04,2025-08-29,542.01,B,7.95,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0001071,FMR000532,PRD0097,2025-07-15,2025-11-25,862.22,B,17.62,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001072,FMR000533,PRD0064,2025-07-13,2025-10-25,4852.29,A,10.03,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001073,FMR000533,PRD0064,2024-11-13,2025-03-09,4930.25,B,14.03,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001074,FMR000534,PRD0097,2025-03-31,2025-08-07,1224.86,C,8.13,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001075,FMR000535,PRD0074,2025-02-16,2025-06-17,2788.26,B,24.44,Open Air,2023-A,2025-12-06 15:51:42
HRV0001076,FMR000535,PRD0074,2024-10-25,2025-02-21,3786.32,B,7.32,Open Air,2023-A,2025-12-06 15:51:42
HRV0001077,FMR000536,PRD0062,2024-10-13,2025-09-15,23866.8,B,24.83,Open Air,2023-B,2025-12-06 15:51:42
HRV0001078,FMR000536,PRD0062,2024-08-20,2025-07-18,30299.73,B,28.01,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001079,FMR000536,PRD0062,2024-06-30,2025-05-31,47743.25,A,16.76,Warehouse,2024-A,2025-12-06 15:51:42
HRV0001080,FMR000537,PRD0064,2025-07-17,2025-10-29,6251.82,B,7.52,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0001081,FMR000537,PRD0064,2025-04-29,2025-08-24,10946.35,B,12.29,Open Air,2023-B,2025-12-06 15:51:42
HRV0001082,FMR000538,PRD0059,2025-01-29,2025-05-29,6315.51,B,16.73,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001083,FMR000539,PRD0097,2025-01-13,2025-05-27,1500.46,B,13.35,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0001084,FMR000540,PRD0079,2025-05-19,2025-07-26,1372.16,A,15.84,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001085,FMR000540,PRD0079,2025-08-18,2025-10-29,2116.74,A,18.92,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001086,FMR000541,PRD0083,2025-05-23,2025-08-11,11073.36,B,21.13,Open Air,2023-B,2025-12-06 15:51:42
HRV0001087,FMR000541,PRD0083,2025-04-11,2025-07-04,4923.55,C,14.81,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001088,FMR000541,PRD0083,2025-01-12,2025-03-27,7544.5,A,19.05,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0001089,FMR000542,PRD0097,2025-06-06,2025-10-08,532.09,B,23.3,Open Air,2024-A,2025-12-06 15:51:42
HRV0001090,FMR000542,PRD0097,2024-08-24,2024-12-30,763.55,A,24.35,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001091,FMR000543,PRD0081,2025-06-18,2025-09-14,7826.78,A,16.71,Open Air,2023-B,2025-12-06 15:51:42
HRV0001092,FMR000543,PRD0081,2025-02-18,2025-05-05,8271.06,A,26.94,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001093,FMR000544,PRD0072,2023-08-28,2025-08-21,1948.08,C,14.88,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001094,FMR000544,PRD0072,2023-03-06,2025-03-18,2276.68,A,9.3,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001095,FMR000544,PRD0072,2023-06-28,2025-07-05,3150.29,A,7.91,Open Air,2024-A,2025-12-06 15:51:42
HRV0001096,FMR000545,PRD0073,2025-01-08,2025-06-04,438.51,C,13.74,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001097,FMR000546,PRD0100,2025-08-01,2025-10-28,6953.47,C,20.83,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0001098,FMR000546,PRD0100,2025-02-06,2025-05-03,10062.22,A,15.97,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001099,FMR000546,PRD0100,2024-10-10,2025-01-15,3904.46,B,27.87,Silo,2023-B,2025-12-06 15:51:42
HRV0001100,FMR000547,PRD0059,2025-07-01,2025-10-23,754.52,C,19.3,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0001101,FMR000548,PRD0066,2025-05-12,2025-08-20,16554.49,B,7.32,Open Air,2024-A,2025-12-06 15:51:42
HRV0001102,FMR000549,PRD0085,2023-12-21,2024-12-29,3854.56,A,15.34,Silo,2023-A,2025-12-06 15:51:42
HRV0001103,FMR000549,PRD0085,2024-09-25,2025-10-04,10870.04,C,5.99,Silo,2024-A,2025-12-06 15:51:42
HRV0001104,FMR000550,PRD0100,2024-08-29,2024-12-09,4119.52,C,14.09,Silo,2024-A,2025-12-06 15:51:42
HRV0001105,FMR000550,PRD0100,2025-05-11,2025-08-06,1884.51,B,27.96,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001106,FMR000551,PRD0095,2024-10-09,2025-01-16,464.5,A,11.52,Open Air,2023-B,2025-12-06 15:51:42
HRV0001107,FMR000551,PRD0095,2024-12-27,2025-04-06,724.91,A,6.43,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001108,FMR000552,PRD0085,2024-01-01,2024-12-30,1141.59,C,16.37,Open Air,2024-A,2025-12-06 15:51:42
HRV0001109,FMR000552,PRD0085,2024-03-24,2025-03-15,1208.12,B,11.39,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0001110,FMR000552,PRD0085,2024-01-12,2025-01-19,584.83,C,23.0,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001111,FMR000553,PRD0084,2025-05-19,2025-06-30,1648.26,C,7.76,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001112,FMR000553,PRD0084,2025-10-15,2025-11-20,1720.99,A,28.57,Open Air,2023-B,2025-12-06 15:51:42
HRV0001113,FMR000553,PRD0084,2025-07-01,2025-08-04,2065.4,C,19.26,Open Air,2023-A,2025-12-06 15:51:42
HRV0001114,FMR000554,PRD0100,2025-08-05,2025-11-06,6229.19,B,5.41,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001115,FMR000555,PRD0088,2024-07-17,2025-04-04,3038.37,A,12.0,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0001116,FMR000556,PRD0072,2023-01-25,2025-01-22,5900.73,C,25.47,Open Air,2023-B,2025-12-06 15:51:42
HRV0001117,FMR000557,PRD0099,2025-05-12,2025-08-26,1010.01,B,25.71,Open Air,2024-A,2025-12-06 15:51:42
HRV0001118,FMR000557,PRD0099,2025-01-01,2025-04-15,1161.99,A,16.68,Silo,2024-A,2025-12-06 15:51:42
HRV0001119,FMR000558,PRD0100,2025-02-20,2025-06-04,1144.27,B,24.57,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001120,FMR000558,PRD0100,2025-02-01,2025-05-15,1831.2,B,10.89,Silo,2023-A,2025-12-06 15:51:42
HRV0001121,FMR000559,PRD0083,2024-11-16,2025-01-31,6704.85,C,29.58,Warehouse,2024-A,2025-12-06 15:51:42
HRV0001122,FMR000559,PRD0083,2025-05-16,2025-07-31,9304.7,C,25.18,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001123,FMR000559,PRD0083,2024-11-30,2025-02-09,3896.76,B,12.48,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001124,FMR000560,PRD0062,2024-04-29,2025-03-20,1908.14,A,23.79,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001125,FMR000560,PRD0062,2024-11-12,2025-10-19,1776.17,B,29.17,Silo,2023-B,2025-12-06 15:51:42
HRV0001126,FMR000560,PRD0062,2024-08-02,2025-07-05,608.08,A,6.03,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0001127,FMR000561,PRD0099,2025-05-19,2025-08-28,377.44,A,27.95,Silo,2024-A,2025-12-06 15:51:42
HRV0001128,FMR000561,PRD0099,2025-06-14,2025-10-11,1968.19,A,9.1,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001129,FMR000561,PRD0099,2024-11-10,2025-02-21,683.45,B,16.24,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001130,FMR000562,PRD0095,2025-07-27,2025-10-21,696.63,C,7.16,Open Air,2024-A,2025-12-06 15:51:42
HRV0001131,FMR000562,PRD0095,2025-08-10,2025-11-21,906.26,C,9.28,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001132,FMR000562,PRD0095,2025-06-29,2025-09-27,1704.16,A,7.19,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001133,FMR000563,PRD0082,2025-01-13,2025-04-16,480.19,B,25.39,Silo,2023-B,2025-12-06 15:51:42
HRV0001134,FMR000564,PRD0100,2025-02-12,2025-05-27,5455.64,B,9.84,Open Air,2023-B,2025-12-06 15:51:42
HRV0001135,FMR000564,PRD0100,2025-04-07,2025-07-02,6679.12,C,5.36,Silo,2023-A,2025-12-06 15:51:42
HRV0001136,FMR000565,PRD0072,2023-02-04,2025-02-16,846.8,C,7.61,Open Air,2023-B,2025-12-06 15:51:42
HRV0001137,FMR000565,PRD0072,2023-01-10,2025-01-10,1571.08,A,20.44,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001138,FMR000566,PRD0079,2024-10-31,2024-12-30,5421.47,B,24.63,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001139,FMR000566,PRD0079,2025-09-10,2025-11-17,2711.23,A,28.76,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001140,FMR000567,PRD0099,2025-01-22,2025-05-04,2046.21,B,26.15,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001141,FMR000567,PRD0099,2025-04-16,2025-08-12,908.32,B,19.72,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0001142,FMR000567,PRD0099,2024-12-03,2025-03-30,1114.1,A,23.34,Open Air,2023-B,2025-12-06 15:51:42
HRV0001143,FMR000568,PRD0060,2025-02-02,2025-04-12,678.83,B,7.58,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001144,FMR000569,PRD0080,2024-10-08,2025-01-16,828.84,B,12.01,Open Air,2023-A,2025-12-06 15:51:42
HRV0001145,FMR000570,PRD0068,2024-10-02,2025-10-07,4503.82,A,22.74,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001146,FMR000571,PRD0058,2025-06-17,2025-10-13,6173.88,B,5.93,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001147,FMR000571,PRD0058,2024-08-24,2024-12-24,4522.33,C,14.78,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001148,FMR000571,PRD0058,2025-03-12,2025-07-07,7710.6,B,29.77,Silo,2024-A,2025-12-06 15:51:42
HRV0001149,FMR000572,PRD0070,2024-10-09,2025-10-21,1570.76,B,29.18,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001150,FMR000572,PRD0070,2024-02-16,2025-02-26,674.85,A,26.22,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001151,FMR000573,PRD0081,2024-12-25,2025-03-08,3006.54,A,17.28,Silo,2023-B,2025-12-06 15:51:42
HRV0001152,FMR000573,PRD0081,2025-08-27,2025-11-20,2252.37,A,19.62,Open Air,2023-A,2025-12-06 15:51:42
HRV0001153,FMR000573,PRD0081,2024-11-10,2025-01-22,1930.8,B,8.52,Silo,2023-B,2025-12-06 15:51:42
HRV0001154,FMR000574,PRD0059,2025-02-18,2025-06-22,531.8,C,12.48,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001155,FMR000574,PRD0059,2025-06-20,2025-10-18,466.38,A,11.57,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001156,FMR000574,PRD0059,2025-03-12,2025-07-06,1608.73,B,15.9,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001157,FMR000575,PRD0066,2025-08-01,2025-10-22,2152.31,A,29.93,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001158,FMR000576,PRD0095,2024-10-22,2025-01-31,2729.82,C,22.47,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001159,FMR000576,PRD0095,2025-01-16,2025-05-01,2048.07,B,29.35,Silo,2023-A,2025-12-06 15:51:42
HRV0001160,FMR000577,PRD0072,2023-03-08,2025-03-05,30545.48,A,24.64,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001161,FMR000577,PRD0072,2023-04-24,2025-04-30,54412.16,B,13.09,Silo,2024-A,2025-12-06 15:51:42
HRV0001162,FMR000578,PRD0086,2023-09-15,2025-09-24,421.05,A,5.49,Open Air,2024-A,2025-12-06 15:51:42
HRV0001163,FMR000578,PRD0086,2023-02-15,2025-02-10,462.71,B,22.28,Silo,2023-B,2025-12-06 15:51:42
HRV0001164,FMR000578,PRD0086,2023-07-12,2025-07-05,685.52,A,22.22,Warehouse,2024-A,2025-12-06 15:51:42
HRV0001165,FMR000579,PRD0088,2024-08-07,2025-05-10,1355.32,A,9.35,Open Air,2023-A,2025-12-06 15:51:42
HRV0001166,FMR000580,PRD0081,2024-10-31,2025-01-13,5738.22,B,13.14,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001167,FMR000580,PRD0081,2024-12-30,2025-03-15,2373.13,B,26.35,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001168,FMR000580,PRD0081,2025-04-25,2025-07-03,2846.0,B,15.52,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001169,FMR000581,PRD0078,2025-05-12,2025-08-08,2774.97,B,14.44,Silo,2023-A,2025-12-06 15:51:42
HRV0001170,FMR000582,PRD0090,2023-06-16,2025-06-19,1308.15,B,5.36,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001171,FMR000583,PRD0090,2022-12-09,2024-12-09,8238.95,B,12.81,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001172,FMR000583,PRD0090,2023-06-18,2025-06-18,3400.04,A,7.41,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0001173,FMR000584,PRD0090,2023-03-24,2025-03-08,966.07,B,20.22,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0001174,FMR000585,PRD0066,2025-05-17,2025-08-19,25300.13,C,24.13,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001175,FMR000586,PRD0068,2024-01-15,2025-01-22,5114.51,A,10.37,Warehouse,2024-A,2025-12-06 15:51:42
HRV0001176,FMR000586,PRD0068,2024-08-22,2025-08-16,3188.59,B,11.19,Silo,2023-B,2025-12-06 15:51:42
HRV0001177,FMR000586,PRD0068,2024-04-26,2025-04-28,4582.33,A,19.26,Silo,2024-A,2025-12-06 15:51:42
HRV0001178,FMR000587,PRD0100,2024-12-09,2025-03-10,50126.69,A,22.56,Silo,2024-A,2025-12-06 15:51:42
HRV0001179,FMR000587,PRD0100,2025-02-19,2025-05-18,29446.24,B,21.69,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001180,FMR000587,PRD0100,2025-08-16,2025-11-22,16724.18,A,6.43,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001181,FMR000588,PRD0087,2025-01-02,2025-06-21,6284.21,A,23.68,Silo,2023-B,2025-12-06 15:51:42
HRV0001182,FMR000588,PRD0087,2024-12-05,2025-05-23,7841.32,A,20.85,Open Air,2024-A,2025-12-06 15:51:42
HRV0001183,FMR000589,PRD0097,2024-11-29,2025-04-07,511.29,C,12.01,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0001184,FMR000589,PRD0097,2024-08-19,2024-12-22,954.29,A,10.62,Open Air,2024-A,2025-12-06 15:51:42
HRV0001185,FMR000590,PRD0058,2024-10-17,2025-01-31,824.82,C,6.25,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001186,FMR000591,PRD0072,2023-04-27,2025-04-28,509.69,A,7.76,Silo,2023-B,2025-12-06 15:51:42
HRV0001187,FMR000591,PRD0072,2023-09-10,2025-09-10,382.23,C,27.8,Open Air,2024-A,2025-12-06 15:51:42
HRV0001188,FMR000591,PRD0072,2023-01-06,2025-01-01,426.86,A,24.12,Silo,2024-A,2025-12-06 15:51:42
HRV0001189,FMR000592,PRD0099,2024-09-28,2025-01-22,7037.15,B,28.63,Open Air,2023-B,2025-12-06 15:51:42
HRV0001190,FMR000592,PRD0099,2025-07-07,2025-10-26,8080.73,C,26.85,Open Air,2023-A,2025-12-06 15:51:42
HRV0001191,FMR000592,PRD0099,2025-06-05,2025-09-24,7336.1,B,10.95,Open Air,2023-B,2025-12-06 15:51:42
HRV0001192,FMR000593,PRD0078,2025-07-31,2025-10-14,1799.53,B,22.2,Warehouse,2024-A,2025-12-06 15:51:42
HRV0001193,FMR000593,PRD0078,2025-08-19,2025-11-21,740.44,B,27.5,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001194,FMR000593,PRD0078,2024-11-27,2025-02-13,1634.05,C,14.8,Warehouse,2024-A,2025-12-06 15:51:42
HRV0001195,FMR000594,PRD0091,2025-07-10,2025-10-03,1261.72,C,5.09,Silo,2024-A,2025-12-06 15:51:42
HRV0001196,FMR000594,PRD0091,2025-04-15,2025-07-24,302.93,B,24.23,Silo,2023-B,2025-12-06 15:51:42
HRV0001197,FMR000595,PRD0100,2024-10-30,2025-01-25,8835.27,B,28.87,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001198,FMR000595,PRD0100,2025-04-22,2025-07-17,5295.27,A,16.23,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001199,FMR000596,PRD0060,2025-06-22,2025-09-01,223.46,A,23.58,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0001200,FMR000596,PRD0060,2025-06-21,2025-09-06,565.47,B,20.78,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001201,FMR000596,PRD0060,2025-03-01,2025-05-03,535.55,A,19.17,Open Air,2023-B,2025-12-06 15:51:42
HRV0001202,FMR000597,PRD0078,2024-09-22,2024-12-17,23017.69,A,10.32,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001203,FMR000597,PRD0078,2025-03-26,2025-06-15,16450.64,C,10.17,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0001204,FMR000597,PRD0078,2025-06-25,2025-09-14,28809.76,A,9.63,Silo,2023-A,2025-12-06 15:51:42
HRV0001205,FMR000598,PRD0059,2024-08-27,2024-12-20,1694.37,A,21.56,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001206,FMR000598,PRD0059,2024-10-18,2025-02-12,1136.21,C,15.13,Silo,2023-B,2025-12-06 15:51:42
HRV0001207,FMR000598,PRD0059,2025-04-22,2025-08-13,2039.75,A,21.86,Warehouse,2023-A,2025-12-06 15:51:42
HRV0001208,FMR000599,PRD0068,2024-05-25,2025-06-01,679.32,B,29.3,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001209,FMR000599,PRD0068,2024-08-03,2025-08-01,1424.95,B,11.74,Silo,2023-A,2025-12-06 15:51:42
HRV0001210,FMR000600,PRD0099,2025-06-23,2025-10-07,951.33,B,25.74,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001211,FMR000600,PRD0099,2024-10-07,2025-02-01,1090.79,B,27.12,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001212,FMR000601,PRD0086,2023-07-30,2025-07-25,832.78,B,19.35,Warehouse,2024-A,2025-12-06 15:51:42
HRV0001213,FMR000601,PRD0086,2023-07-03,2025-07-05,1172.99,A,15.63,Open Air,2023-A,2025-12-06 15:51:42
HRV0001214,FMR000601,PRD0086,2023-04-17,2025-04-22,2127.55,A,11.56,Silo,2023-A,2025-12-06 15:51:42
HRV0001215,FMR000602,PRD0072,2023-04-19,2025-05-01,3115.27,C,15.37,Open Air,2023-B,2025-12-06 15:51:42
HRV0001216,FMR000602,PRD0072,2023-07-22,2025-07-23,3188.37,C,22.07,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001217,FMR000603,PRD0070,2024-05-22,2025-06-01,3024.38,A,11.05,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001218,FMR000604,PRD0097,2025-01-24,2025-05-29,8693.44,A,13.09,Silo,2024-A,2025-12-06 15:51:42
HRV0001219,FMR000604,PRD0097,2025-05-31,2025-10-18,2894.71,C,24.17,Open Air,2024-A,2025-12-06 15:51:42
HRV0001220,FMR000605,PRD0100,2025-06-28,2025-10-08,1310.47,B,17.41,Open Air,2023-A,2025-12-06 15:51:42
HRV0001221,FMR000605,PRD0100,2024-12-04,2025-03-16,2397.48,A,17.08,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0001222,FMR000606,PRD0062,2024-12-16,2025-11-15,1610.65,A,11.29,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001223,FMR000606,PRD0062,2024-07-21,2025-06-25,1466.55,A,16.36,Open Air,2023-A,2025-12-06 15:51:42
HRV0001224,FMR000607,PRD0062,2024-02-11,2025-01-11,3130.24,B,12.27,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0001225,FMR000608,PRD0098,2025-04-21,2025-08-30,809.65,A,23.78,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001226,FMR000608,PRD0098,2025-04-08,2025-08-17,846.59,B,17.53,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001227,FMR000608,PRD0098,2025-02-02,2025-06-09,2147.15,B,29.05,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0001228,FMR000609,PRD0078,2024-09-17,2024-12-12,5513.8,C,10.13,Warehouse,2023-B,2025-12-06 15:51:42
HRV0001229,FMR000609,PRD0078,2025-05-15,2025-08-05,3475.37,A,28.99,Silo,2024-A,2025-12-06 15:51:42
