weather_id,district,weather_date,temperature_min,temperature_max,temperature_avg,rainfall_mm,humidity_pct,wind_speed_kmh,weather_condition,source,loaded_at
WTH00000954,Mukono,2025-07-17,15.34,28.68,22.15,0.0,75.53,16.0,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000955,Mukono,2025-07-18,17.64,28.96,23.27,0.0,56.24,0.96,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000956,Mukono,2025-07-19,14.67,28.96,22.37,0.0,68.6,18.53,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000957,Mukono,2025-07-20,12.74,25.61,19.87,0.0,69.22,3.55,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000958,Mukono,2025-07-21,17.23,29.75,24.31,0.0,67.37,14.27,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000959,Mukono,2025-07-22,17.79,29.6,23.61,0.0,52.58,18.24,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000960,Mukono,2025-07-23,12.5,26.26,20.47,0.0,86.38,10.14,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000961,Mukono,2025-07-24,16.46,28.67,23.1,10.68,70.84,19.7,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000962,Mukono,2025-07-25,13.3,26.0,20.07,0.0,77.46,4.45,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000963,Mukono,2025-07-26,14.34,26.95,20.82,0.0,76.32,10.26,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000964,Mukono,2025-07-27,17.34,29.47,24.45,0.0,57.65,9.03,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000965,Mukono,2025-07-28,14.56,29.03,21.28,0.0,59.04,6.4,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000966,Mukono,2025-07-29,16.42,27.77,22.7,0.0,73.91,6.37,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000967,Mukono,2025-07-30,17.63,29.89,24.26,10.66,83.71,4.11,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000968,Mukono,2025-07-31,14.12,26.2,20.36,0.0,86.04,17.19,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000969,Mukono,2025-08-01,15.22,29.44,21.85,0.0,69.85,10.12,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000970,Mukono,2025-08-02,16.34,31.08,23.73,0.0,58.56,7.34,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000971,Mukono,2025-08-03,18.27,31.46,24.33,0.0,76.03,10.63,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000972,Mukono,2025-08-04,17.96,29.97,24.31,0.0,59.84,0.64,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000973,Mukono,2025-08-05,16.91,29.02,23.94,0.0,53.31,11.5,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000974,Mukono,2025-08-06,16.64,31.65,23.92,6.61,56.84,15.04,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000975,Mukono,2025-08-07,16.65,30.4,23.68,0.0,59.69,15.06,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000976,Mukono,2025-08-08,13.73,27.3,21.48,0.0,54.57,13.85,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000977,Mukono,2025-08-09,16.06,28.98,21.63,0.0,72.72,4.77,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000978,Mukono,2025-08-10,16.47,29.47,23.29,0.0,86.53,12.08,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000979,Mukono,2025-08-11,17.28,32.26,24.5,0.0,75.17,1.72,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000980,Mukono,2025-08-12,18.71,28.97,23.77,6.29,72.14,11.14,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000981,Mukono,2025-08-13,14.04,27.21,20.72,0.0,66.93,11.7,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000982,Mukono,2025-08-14,15.62,26.36,20.78,28.63,59.58,11.19,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000983,Mukono,2025-08-15,14.7,25.55,19.93,4.64,64.1,18.2,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000984,Mukono,2025-08-16,18.25,30.54,23.55,0.0,67.47,16.27,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000985,Mukono,2025-08-17,14.57,26.94,20.45,0.0,76.02,16.65,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000986,Mukono,2025-08-18,14.26,26.35,20.96,14.52,70.2,8.87,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000987,Mukono,2025-08-19,15.19,27.49,21.62,7.41,87.75,1.34,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000988,Mukono,2025-08-20,14.13,25.87,20.71,0.0,75.2,19.89,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000989,Mukono,2025-08-21,16.43,29.16,24.11,0.0,67.87,7.45,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000990,Mukono,2025-08-22,17.64,30.39,22.97,0.0,68.98,14.67,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000991,Mukono,2025-08-23,15.91,28.52,23.06,0.0,66.45,2.34,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000992,Mukono,2025-08-24,15.45,27.74,22.34,17.61,70.84,17.52,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000993,Mukono,2025-08-25,14.13,28.14,20.35,0.0,88.78,2.93,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000994,Mukono,2025-08-26,15.07,28.34,21.28,14.05,60.16,3.64,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000995,Mukono,2025-08-27,17.67,31.06,23.83,5.01,61.65,17.44,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000996,Mukono,2025-08-28,17.41,31.3,24.34,7.47,55.5,8.04,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000997,Mukono,2025-08-29,15.31,26.44,21.29,0.0,78.58,16.32,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000998,Mukono,2025-08-30,16.44,28.77,22.0,0.0,82.78,19.58,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000999,Mukono,2025-08-31,18.66,29.86,23.72,0.0,59.85,5.23,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001000,Mukono,2025-09-01,13.01,27.58,20.73,32.12,66.16,11.25,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001001,Mukono,2025-09-02,16.41,29.32,24.21,0.0,53.53,6.92,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001002,Mukono,2025-09-03,15.17,29.24,23.12,37.05,67.96,5.68,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001003,Mukono,2025-09-04,12.49,25.36,20.28,0.0,57.74,7.81,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001004,Mukono,2025-09-05,13.99,27.38,21.11,28.73,60.36,4.9,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001005,Mukono,2025-09-06,15.32,27.68,22.05,0.0,83.14,8.87,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001006,Mukono,2025-09-07,15.01,27.89,21.65,11.82,73.34,19.15,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001007,Mukono,2025-09-08,12.47,25.41,20.21,0.0,89.22,17.42,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001008,Mukono,2025-09-09,14.6,27.89,21.51,4.28,83.13,0.24,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001009,Mukono,2025-09-10,13.76,27.32,20.0,0.0,63.28,4.99,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001010,Mukono,2025-09-11,17.46,30.38,22.94,3.62,83.57,10.71,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001011,Mukono,2025-09-12,16.47,30.46,23.73,16.27,57.65,0.89,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001012,Mukono,2025-09-13,15.19,29.91,22.67,39.01,50.57,12.76,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001013,Mukono,2025-09-14,17.43,28.01,22.77,0.0,60.0,8.12,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001014,Mukono,2025-09-15,13.21,27.72,19.76,0.0,59.68,5.21,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001015,Mukono,2025-09-16,14.39,26.56,19.75,0.0,76.69,7.68,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001016,Mukono,2025-09-17,16.2,29.51,22.46,34.34,81.67,9.36,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001017,Mukono,2025-09-18,13.24,26.11,20.54,39.68,81.01,2.98,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001018,Mukono,2025-09-19,14.75,28.22,21.08,46.23,50.59,7.08,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001019,Mukono,2025-09-20,12.35,27.33,19.66,2.33,79.31,11.96,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001020,Mukono,2025-09-21,17.47,29.54,23.48,23.81,62.24,11.74,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001021,Mukono,2025-09-22,13.38,26.48,20.02,0.0,60.78,9.21,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001022,Mukono,2025-09-23,16.64,32.19,24.53,17.79,59.61,7.75,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001023,Mukono,2025-09-24,17.55,30.2,24.53,23.31,89.28,16.21,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001024,Mukono,2025-09-25,14.92,28.03,20.46,52.44,61.13,8.28,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001025,Mukono,2025-09-26,15.4,29.15,21.21,0.0,88.61,11.37,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001026,Mukono,2025-09-27,17.7,30.42,22.87,0.0,52.41,1.69,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001027,Mukono,2025-09-28,17.62,30.46,23.05,0.0,66.39,18.03,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001028,Mukono,2025-09-29,18.12,31.24,23.52,0.0,62.1,4.05,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001029,Mukono,2025-09-30,16.77,27.09,21.94,45.16,89.8,15.47,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001030,Mukono,2025-10-01,13.19,27.39,20.34,23.29,75.57,14.86,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001031,Mukono,2025-10-02,17.84,30.92,24.41,14.86,67.65,0.12,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001032,Mukono,2025-10-03,12.35,28.04,20.16,0.0,62.5,7.97,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001033,Mukono,2025-10-04,13.51,27.6,21.24,0.0,70.14,1.03,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001034,Mukono,2025-10-05,15.86,27.56,21.22,29.49,55.67,7.93,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001035,Mukono,2025-10-06,13.78,27.39,20.43,2.74,50.43,18.43,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001036,Mukono,2025-10-07,16.88,31.1,24.36,34.46,83.72,12.29,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001037,Mukono,2025-10-08,15.77,26.52,21.46,0.0,72.19,0.3,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001038,Mukono,2025-10-09,12.73,26.86,20.54,0.0,75.4,3.06,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001039,Mukono,2025-10-10,14.07,25.14,19.79,10.69,56.78,18.63,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001040,Mukono,2025-10-11,14.25,27.2,20.21,14.76,71.09,17.75,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001041,Mukono,2025-10-12,18.24,31.56,24.16,0.0,86.74,17.45,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001042,Mukono,2025-10-13,14.54,28.7,21.97,0.0,73.57,5.75,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001043,Mukono,2025-10-14,14.75,27.34,22.1,0.0,52.7,17.93,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001044,Mukono,2025-10-15,15.88,29.25,22.34,12.93,72.99,19.75,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001045,Mukono,2025-10-16,16.65,27.74,22.2,0.0,81.19,18.23,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001046,Mukono,2025-10-17,14.99,29.16,21.39,25.51,75.11,8.71,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001047,Mukono,2025-10-18,16.0,28.53,22.5,0.0,75.3,15.05,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001048,Mukono,2025-10-19,15.8,28.67,22.29,0.0,75.14,14.31,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001049,Mukono,2025-10-20,16.16,30.13,23.34,21.81,64.71,18.27,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001050,Mukono,2025-10-21,13.82,26.13,20.82,0.0,50.38,18.47,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001051,Mukono,2025-10-22,16.54,31.24,23.75,0.0,82.42,6.27,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001052,Mukono,2025-10-23,15.67,29.63,22.81,0.0,74.32,10.97,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001053,Mukono,2025-10-24,13.98,25.19,19.61,47.77,84.64,18.15,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001054,Mukono,2025-10-25,17.1,28.28,22.25,0.0,65.83,13.85,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001055,Mukono,2025-10-26,16.75,31.39,24.49,0.0,51.94,19.55,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001056,Mukono,2025-10-27,13.41,25.9,20.19,0.0,73.68,16.06,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001057,Mukono,2025-10-28,14.75,27.76,21.96,20.71,86.24,9.09,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001058,Mukono,2025-10-29,14.54,27.0,21.56,45.59,83.07,3.67,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001059,Mukono,2025-10-30,14.04,26.95,21.18,0.0,79.14,2.71,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001060,Mukono,2025-10-31,16.08,29.84,23.17,0.0,77.3,11.1,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001061,Mukono,2025-11-01,16.02,29.57,22.4,0.0,83.56,3.18,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001062,Mukono,2025-11-02,16.93,29.98,22.7,0.0,61.01,7.17,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001063,Mukono,2025-11-03,16.99,29.26,23.16,0.0,64.56,7.14,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001064,Mukono,2025-11-04,14.38,26.42,20.44,0.0,84.1,12.76,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001065,Mukono,2025-11-05,16.49,28.66,23.04,5.7,75.86,3.41,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001066,Mukono,2025-11-06,12.93,27.44,20.44,0.0,53.26,3.77,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001067,Mukono,2025-11-07,17.19,29.3,23.41,8.45,76.62,2.73,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001068,Mukono,2025-11-08,14.63,25.41,19.92,0.0,64.95,15.34,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001069,Mukono,2025-11-09,14.8,27.81,22.02,16.32,83.95,2.77,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001070,Mukono,2025-11-10,16.14,30.17,22.85,15.78,56.62,17.38,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001071,Mukono,2025-11-11,14.73,28.25,21.2,0.0,75.29,9.97,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001072,Mukono,2025-11-12,17.7,30.78,24.48,0.0,88.76,2.14,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001073,Mukono,2025-11-13,16.83,30.33,23.07,33.39,80.39,6.41,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001074,Mukono,2025-11-14,16.24,30.03,22.8,0.0,81.13,12.79,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001075,Mukono,2025-11-15,13.54,25.63,20.06,0.0,83.43,10.11,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001076,Mukono,2025-11-16,16.58,29.79,23.99,0.0,60.14,1.52,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001077,Mukono,2025-11-17,16.02,28.05,22.4,0.0,78.88,16.96,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001078,Mukono,2025-11-18,16.18,29.56,23.68,52.81,69.66,0.53,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001079,Mukono,2025-11-19,13.87,27.88,20.31,0.0,74.31,3.18,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001080,Mukono,2025-11-20,15.84,28.11,22.28,0.0,89.15,3.55,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001081,Mukono,2025-11-21,14.69,27.54,20.95,37.77,77.73,8.13,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001082,Mukono,2025-11-22,14.52,30.17,22.35,0.0,84.81,10.0,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001083,Mukono,2025-11-23,18.36,31.69,24.51,0.0,69.94,2.76,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001084,Mukono,2025-11-24,16.28,27.76,21.71,0.0,75.28,2.31,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001085,Mukono,2025-11-25,13.32,25.95,20.48,26.12,56.43,5.58,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001086,Mukono,2025-11-26,12.7,25.88,20.02,26.96,67.7,2.01,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001087,Mukono,2025-11-27,16.15,30.37,22.89,57.49,89.9,19.44,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001088,Mukono,2025-11-28,16.3,30.18,23.03,0.0,59.93,13.19,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001089,Mukono,2025-11-29,13.74,29.45,21.62,28.39,80.06,9.38,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001090,Mukono,2025-11-30,17.59,30.48,24.31,0.0,80.88,7.4,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001091,Mukono,2025-12-01,13.82,27.33,21.64,15.04,53.1,7.65,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001092,Mukono,2025-12-02,15.08,28.97,21.63,2.05,50.28,18.58,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001093,Mukono,2025-12-03,18.52,30.09,24.2,9.89,76.47,1.52,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001094,Mukono,2025-12-04,15.05,29.14,22.96,0.0,57.72,15.96,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001095,Mukono,2025-12-05,17.44,29.84,24.42,0.0,71.57,17.53,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001096,Jinja,2024-12-06,23.82,37.0,30.2,0.0,86.5,18.35,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001097,Jinja,2024-12-07,20.83,33.14,25.88,0.0,73.65,8.2,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001098,Jinja,2024-12-08,21.13,35.91,28.52,8.35,72.1,13.08,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001099,Jinja,2024-12-09,22.69,35.1,27.82,0.0,87.62,8.0,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001100,Jinja,2024-12-10,23.99,36.46,29.21,7.97,62.81,15.16,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001101,Jinja,2024-12-11,20.23,32.39,26.15,0.0,60.49,8.09,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001102,Jinja,2024-12-12,18.63,33.4,25.98,0.0,88.78,8.29,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001103,Jinja,2024-12-13,18.93,30.67,25.48,0.0,55.34,19.91,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001104,Jinja,2024-12-14,22.84,36.05,30.07,0.0,53.2,17.0,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001105,Jinja,2024-12-15,23.01,37.56,29.74,0.0,62.52,13.89,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001106,Jinja,2024-12-16,18.04,31.65,25.93,0.0,63.54,13.6,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001107,Jinja,2024-12-17,20.7,33.89,28.38,0.0,76.92,5.21,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001108,Jinja,2024-12-18,23.23,36.09,28.92,0.0,56.81,7.96,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001109,Jinja,2024-12-19,18.73,32.35,25.72,0.0,64.72,8.93,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001110,Jinja,2024-12-20,20.95,31.14,26.02,0.0,88.48,15.72,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001111,Jinja,2024-12-21,20.63,33.47,28.42,3.78,51.21,15.16,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001112,Jinja,2024-12-22,21.35,36.24,29.18,0.0,59.37,2.35,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001113,Jinja,2024-12-23,19.22,32.06,25.88,21.95,58.18,19.35,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001114,Jinja,2024-12-24,20.52,33.56,26.27,0.0,62.5,3.62,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001115,Jinja,2024-12-25,22.57,35.03,28.3,0.0,82.44,7.73,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001116,Jinja,2024-12-26,19.37,31.57,25.55,0.0,58.9,15.42,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001117,Jinja,2024-12-27,22.37,33.65,28.45,0.0,50.71,17.22,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001118,Jinja,2024-12-28,23.85,35.83,29.75,0.0,75.79,1.8,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001119,Jinja,2024-12-29,18.48,33.04,25.55,0.0,50.58,12.67,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001120,Jinja,2024-12-30,21.13,36.42,29.01,10.6,81.49,14.29,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001121,Jinja,2024-12-31,21.57,33.77,26.63,0.0,75.49,12.39,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001122,Jinja,2025-01-01,23.48,34.93,29.65,0.0,85.88,12.81,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001123,Jinja,2025-01-02,21.41,34.02,26.73,0.0,82.53,16.15,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001124,Jinja,2025-01-03,19.08,34.03,26.91,0.0,77.12,11.95,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001125,Jinja,2025-01-04,18.11,32.47,25.99,0.0,66.66,1.85,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001126,Jinja,2025-01-05,22.24,33.8,27.69,10.96,77.57,18.31,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001127,Jinja,2025-01-06,21.64,32.6,27.57,0.0,55.2,0.95,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001128,Jinja,2025-01-07,19.42,31.73,26.37,0.0,62.21,15.45,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001129,Jinja,2025-01-08,21.63,36.33,28.51,0.0,70.35,2.51,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001130,Jinja,2025-01-09,21.72,35.16,27.57,11.35,50.74,5.47,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001131,Jinja,2025-01-10,20.36,33.99,26.8,32.38,82.08,19.99,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00001132,Jinja,2025-01-11,20.56,33.9,26.11,0.0,70.75,0.31,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001133,Jinja,2025-01-12,20.97,35.53,27.87,22.94,86.04,2.59,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001134,Jinja,2025-01-13,23.04,34.72,28.72,0.0,83.67,13.0,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001135,Jinja,2025-01-14,19.68,33.98,26.39,0.0,80.53,19.0,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001136,Jinja,2025-01-15,23.74,34.91,29.84,0.0,76.57,13.97,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001137,Jinja,2025-01-16,24.67,37.02,29.99,0.0,79.61,4.93,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001138,Jinja,2025-01-17,21.36,36.04,29.13,4.93,55.65,8.46,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001139,Jinja,2025-01-18,18.78,33.38,26.43,0.0,77.36,16.13,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001140,Jinja,2025-01-19,18.63,32.56,25.33,0.0,83.66,16.1,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001141,Jinja,2025-01-20,23.91,36.76,29.38,0.0,59.04,2.9,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001142,Jinja,2025-01-21,22.75,35.46,29.39,23.85,85.67,6.31,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001143,Jinja,2025-01-22,21.71,34.07,26.71,0.0,58.7,5.47,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001144,Jinja,2025-01-23,22.01,34.38,28.95,0.0,55.41,6.67,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001145,Jinja,2025-01-24,20.78,34.33,28.53,0.0,60.06,2.11,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001146,Jinja,2025-01-25,24.65,35.09,29.99,6.85,88.85,11.66,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001147,Jinja,2025-01-26,20.75,35.85,27.85,0.0,71.04,11.09,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00001148,Jinja,2025-01-27,20.16,33.05,26.69,0.0,54.3,15.8,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00001149,Jinja,2025-01-28,21.4,36.5,29.05,17.56,56.57,5.36,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00001150,Jinja,2025-01-29,20.49,34.03,27.91,0.0,65.39,15.62,Cloudy,AgriMet Service,2025-12-06 15:51:42
